qid,qtype,arm,budget,variants,joint_recall,candidate_joint_recall,session_joint_recall,turn_r10,turn_ndcg10,sess_r5,rendered_tokens,duplicate_share,n_candidates,n_rendered,n_truncated,truncated_evidence,missing,cut_evidence
e3038f8c,multi-session,S5_overlay_R2,4000,,1.0,1.0,1.0,0.25,0.19519002499605084,1.0,4000,0.0,43,64,1,0,False,0
e3038f8c,multi-session,S5_overlay_P0,4000,,1.0,1.0,1.0,0.0,0.0,0.5,3996,0.0,39,58,0,0,False,0
e3038f8c,multi-session,S2_lazy,4000,,1.0,1.0,1.0,0.75,0.4041238719904177,1.0,4000,0.0,95,59,1,0,False,0
e3038f8c,multi-session,ours_cheap,8000,,1.0,1.0,1.0,0.5,0.28097267762005274,1.0,5240,0.0,50,78,0,0,False,0
e3038f8c,multi-session,ours_cheap_norule,8000,,0.0,1.0,1.0,0.25,0.13905617951077562,0.75,8000,0.0,100,34,1,0,False,0
e3038f8c,multi-session,ours_sentence_norule,8000,,0.0,1.0,1.0,0.5,0.23599633571930026,0.75,8000,0.0,100,30,1,0,False,0
e3038f8c,multi-session,S4_static,8000,,1.0,1.0,1.0,0.75,0.4041238719904177,1.0,6321,0.0,48,95,0,0,False,0
e3038f8c,multi-session,S5_primary,8000,,1.0,1.0,1.0,0.25,0.19519002499605084,1.0,6467,0.0,42,97,0,0,False,0
e3038f8c,multi-session,S5_primary_norule,8000,,0.0,1.0,1.0,0.25,0.123151194370365,1.0,8000,0.0,100,28,1,0,False,0
e3038f8c,multi-session,S5_noPGR,8000,,1.0,0.0,1.0,0.25,0.15101961822780524,1.0,5239,0.0,40,79,0,0,False,0
e3038f8c,multi-session,S5_planner_rules,8000,,1.0,1.0,1.0,0.25,0.19519002499605084,1.0,6467,0.0,42,97,0,0,False,0
e3038f8c,multi-session,S5_planner_oracle,8000,,1.0,1.0,1.0,0.25,0.19519002499605084,1.0,6467,0.0,42,97,0,0,False,0
e3038f8c,multi-session,S5_overlay_R0,8000,,1.0,1.0,1.0,0.25,0.16812753627111746,1.0,6321,0.0,48,95,0,0,False,0
e3038f8c,multi-session,S5_overlay_R2,8000,,1.0,1.0,1.0,0.25,0.19519002499605084,1.0,6638,0.0,43,101,0,0,False,0
e3038f8c,multi-session,S5_overlay_P0,8000,,1.0,1.0,1.0,0.0,0.0,0.5,7411,0.0,39,108,0,0,False,0
e3038f8c,multi-session,S2_lazy,8000,,1.0,1.0,1.0,0.75,0.4041238719904177,1.0,6321,0.0,95,95,0,0,False,0
e3038f8c,multi-session,chandan_live,4000,"shipped,raised_4k",0.0,1.0,0.0,0.0,0.0,0.75,4000,0.0,217,1,1,0,False,0
e3038f8c,multi-session,chandan_full,4000,shipped,0.0,1.0,0.0,0.0,0.0,0.75,4000,0.0,217,1,1,0,False,0
e3038f8c,multi-session,chandan_live,8000,"shipped,raised_8k",0.0,1.0,0.0,0.0,0.0,0.75,8000,0.0,217,3,1,1,False,0
e3038f8c,multi-session,chandan_full,8000,shipped,0.0,1.0,0.0,0.0,0.0,0.75,8000,0.0,217,3,1,1,False,0
e3038f8c,multi-session,chandan_live_cal,4000,shipped,0.0,1.0,0.0,0.0,0.0,0.75,4000,0.0,217,1,1,0,False,0
e3038f8c,multi-session,chandan_live_cal,8000,shipped,0.0,1.0,0.0,0.0,0.0,0.75,8000,0.0,217,3,1,1,False,0
gpt4_45189cb4,temporal-reasoning,ours_cheap,4000,,1.0,1.0,1.0,0.6666666666666666,0.5307212739772434,1.0,4000,0.0,56,65,1,0,False,0
gpt4_45189cb4,temporal-reasoning,ours_cheap_norule,4000,,0.0,1.0,1.0,0.6666666666666666,0.34870224750355494,1.0,4000,0.0,100,18,1,0,False,0
gpt4_45189cb4,temporal-reasoning,ours_sentence_norule,4000,,0.0,0.0,1.0,0.3333333333333333,0.16716045496620227,0.6666666666666666,4000,0.0,100,15,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S4_static,4000,,1.0,1.0,1.0,0.3333333333333333,0.2960819109658652,0.6666666666666666,4000,0.0,44,61,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_primary,4000,,1.0,1.0,1.0,0.6666666666666666,0.431733884398313,0.6666666666666666,4000,0.0,49,61,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_primary_norule,4000,,0.0,1.0,0.0,0.3333333333333333,0.16716045496620227,0.6666666666666666,4000,0.0,100,16,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_noPGR,4000,,1.0,0.0,1.0,0.6666666666666666,0.4441228664487979,0.6666666666666666,4000,0.0,47,57,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_planner_rules,4000,,1.0,1.0,1.0,0.6666666666666666,0.43734888382569426,0.6666666666666666,3997,0.0,50,59,0,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_planner_oracle,4000,,1.0,1.0,1.0,0.6666666666666666,0.431733884398313,0.6666666666666666,4000,0.0,49,61,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_overlay_R0,4000,,1.0,1.0,1.0,0.3333333333333333,0.2960819109658652,0.6666666666666666,4000,0.0,47,58,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_overlay_R2,4000,,1.0,1.0,1.0,0.6666666666666666,0.431733884398313,0.6666666666666666,4000,0.0,49,61,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_overlay_P0,4000,,1.0,1.0,1.0,0.6666666666666666,0.4525081529734507,1.0,4000,0.0,47,58,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S2_lazy,4000,,1.0,1.0,1.0,0.3333333333333333,0.2960819109658652,0.6666666666666666,4000,0.0,109,61,1,0,False,0
gpt4_45189cb4,temporal-reasoning,ours_cheap,8000,,1.0,1.0,1.0,0.6666666666666666,0.5307212739772434,1.0,5841,0.0,56,93,0,0,False,0
gpt4_45189cb4,temporal-reasoning,ours_cheap_norule,8000,,0.0,1.0,1.0,0.6666666666666666,0.34870224750355494,1.0,8000,0.0,100,34,1,0,False,0
gpt4_45189cb4,temporal-reasoning,ours_sentence_norule,8000,,0.0,0.0,1.0,0.3333333333333333,0.16716045496620227,0.6666666666666666,8000,0.0,100,32,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S4_static,8000,,1.0,1.0,1.0,0.3333333333333333,0.2960819109658652,0.6666666666666666,7285,0.0,44,109,0,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_primary,8000,,1.0,1.0,1.0,0.6666666666666666,0.431733884398313,0.6666666666666666,7747,0.0,49,117,0,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_primary_norule,8000,,0.0,1.0,1.0,0.3333333333333333,0.16716045496620227,0.6666666666666666,8000,0.0,100,28,1,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_noPGR,8000,,1.0,0.0,1.0,0.6666666666666666,0.4441228664487979,0.6666666666666666,7136,0.0,47,107,0,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_planner_rules,8000,,1.0,1.0,1.0,0.6666666666666666,0.43734888382569426,0.6666666666666666,7747,0.0,50,117,0,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_planner_oracle,8000,,1.0,1.0,1.0,0.6666666666666666,0.431733884398313,0.6666666666666666,7747,0.0,49,117,0,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_overlay_R0,8000,,1.0,1.0,1.0,0.3333333333333333,0.2960819109658652,0.6666666666666666,7285,0.0,47,109,0,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_overlay_R2,8000,,1.0,1.0,1.0,0.6666666666666666,0.431733884398313,0.6666666666666666,7747,0.0,49,117,0,0,False,0
gpt4_45189cb4,temporal-reasoning,S5_overlay_P0,8000,,1.0,1.0,1.0,0.6666666666666666,0.4525081529734507,1.0,7980,0.0,47,121,0,0,False,0
gpt4_45189cb4,temporal-reasoning,S2_lazy,8000,,1.0,1.0,1.0,0.3333333333333333,0.2960819109658652,0.6666666666666666,7285,0.0,109,109,0,0,False,0
gpt4_45189cb4,temporal-reasoning,chandan_live,4000,"shipped,raised_4k",0.0,1.0,0.0,0.3333333333333333,0.23463936301137822,0.6666666666666666,4000,0.0,227,3,1,0,False,0
gpt4_45189cb4,temporal-reasoning,chandan_full,4000,shipped,0.0,1.0,0.0,0.3333333333333333,0.23463936301137822,0.6666666666666666,4000,0.0,227,3,1,0,False,0
gpt4_45189cb4,temporal-reasoning,chandan_live,8000,"shipped,raised_8k",0.0,1.0,0.0,0.3333333333333333,0.23463936301137822,0.6666666666666666,8000,0.0,227,4,1,0,False,0
gpt4_45189cb4,temporal-reasoning,chandan_full,8000,shipped,0.0,1.0,0.0,0.3333333333333333,0.23463936301137822,0.6666666666666666,8000,0.0,227,4,1,0,False,0
87f22b4a,multi-session,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,49,64,1,0,False,0
87f22b4a,multi-session,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,17,1,0,False,0
87f22b4a,multi-session,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,13,1,0,False,0
87f22b4a,multi-session,S4_static,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,46,64,1,0,False,0
87f22b4a,multi-session,S5_primary,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,48,65,1,0,False,0
87f22b4a,multi-session,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,4000,0.0,100,13,1,0,False,0
87f22b4a,multi-session,S5_noPGR,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,47,57,1,0,False,0
87f22b4a,multi-session,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,49,65,1,0,False,0
87f22b4a,multi-session,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,37,56,1,0,False,0
87f22b4a,multi-session,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,50,66,1,0,False,0
87f22b4a,multi-session,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,47,62,1,0,False,0
87f22b4a,multi-session,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,47,65,0,0,False,0
87f22b4a,multi-session,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,99,64,1,0,False,0
87f22b4a,multi-session,ours_cheap,8000,,1.0,1.0,1.0,1.0,1.0,1.0,5207,0.0,49,83,0,0,False,0
87f22b4a,multi-session,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,32,1,0,False,0
87f22b4a,multi-session,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,28,1,0,False,0
87f22b4a,multi-session,S4_static,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6268,0.0,46,99,0,0,False,0
87f22b4a,multi-session,S5_primary,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7324,0.0,48,110,0,0,False,0
87f22b4a,multi-session,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,8000,0.0,100,27,1,0,False,0
87f22b4a,multi-session,S5_noPGR,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6426,0.0,47,91,0,0,False,0
87f22b4a,multi-session,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7324,0.0,49,110,0,0,False,0
87f22b4a,multi-session,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7324,0.0,37,110,0,0,False,0
87f22b4a,multi-session,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6268,0.0,50,99,0,0,False,0
87f22b4a,multi-session,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7405,0.0,47,110,0,0,False,0
87f22b4a,multi-session,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7944,0.0,47,123,0,0,False,0
87f22b4a,multi-session,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6268,0.0,99,99,0,0,False,0
87f22b4a,multi-session,chandan_live,4000,"shipped,raised_4k",0.0,1.0,0.0,0.5,0.6131471927654584,1.0,4000,0.0,221,1,1,1,False,0
87f22b4a,multi-session,chandan_full,4000,shipped,0.0,1.0,0.0,0.5,0.6131471927654584,1.0,4000,0.0,221,1,1,1,False,0
87f22b4a,multi-session,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,221,3,1,0,False,0
87f22b4a,multi-session,chandan_full,8000,shipped,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,221,3,1,0,False,0
2b8f3739,multi-session,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.5833416105149332,1.0,4000,0.0,59,51,1,0,False,0
2b8f3739,multi-session,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.49418556194058083,1.0,4000,0.0,100,17,0,0,False,0
2b8f3739,multi-session,ours_sentence_norule,4000,,1.0,1.0,1.0,0.6666666666666666,0.6364391809889587,1.0,4000,0.0,100,15,1,0,False,0
2b8f3739,multi-session,S4_static,4000,,1.0,1.0,1.0,0.6666666666666666,0.617319681505689,1.0,4000,0.0,53,44,1,0,False,0
2b8f3739,multi-session,S5_primary,4000,,1.0,1.0,1.0,0.3333333333333333,0.23463936301137822,1.0,4000,0.0,45,48,1,0,False,0
2b8f3739,multi-session,S5_primary_norule,4000,,0.0,1.0,1.0,0.3333333333333333,0.15642624200758548,1.0,4000,0.0,100,13,1,0,False,0
2b8f3739,multi-session,S5_noPGR,4000,,1.0,1.0,1.0,0.3333333333333333,0.20210734650054757,0.6666666666666666,4000,0.0,44,48,1,0,False,0
2b8f3739,multi-session,S5_planner_rules,4000,,1.0,1.0,1.0,0.6666666666666666,0.7653606369886217,1.0,3999,0.0,48,46,0,0,False,0
2b8f3739,multi-session,S5_planner_oracle,4000,,1.0,1.0,1.0,0.3333333333333333,0.23463936301137822,1.0,4000,0.0,45,48,1,0,False,0
2b8f3739,multi-session,S5_overlay_R0,4000,,1.0,1.0,1.0,0.3333333333333333,0.46927872602275644,0.6666666666666666,4000,0.0,48,44,1,0,False,0
2b8f3739,multi-session,S5_overlay_R2,4000,,1.0,1.0,1.0,0.6666666666666666,0.7039180890341347,1.0,3994,0.0,46,47,0,0,False,0
2b8f3739,multi-session,S5_overlay_P0,4000,,1.0,1.0,1.0,0.3333333333333333,0.1480409554829326,0.3333333333333333,4000,0.0,46,44,1,0,False,0
2b8f3739,multi-session,S2_lazy,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,126,44,1,0,False,0
2b8f3739,multi-session,ours_cheap,8000,,1.0,1.0,1.0,1.0,0.5833416105149332,1.0,7040,0.0,59,85,0,0,False,0
2b8f3739,multi-session,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.49418556194058083,1.0,8000,0.0,100,31,1,0,False,0
2b8f3739,multi-session,ours_sentence_norule,8000,,1.0,1.0,1.0,0.6666666666666666,0.6364391809889587,1.0,8000,0.0,100,28,1,0,False,0
2b8f3739,multi-session,S4_static,8000,,1.0,1.0,1.0,0.6666666666666666,0.617319681505689,1.0,7996,0.0,53,92,0,0,False,0
2b8f3739,multi-session,S5_primary,8000,,1.0,1.0,1.0,0.3333333333333333,0.23463936301137822,1.0,8000,0.0,45,96,1,0,False,0
2b8f3739,multi-session,S5_primary_norule,8000,,0.0,1.0,1.0,0.3333333333333333,0.15642624200758548,1.0,8000,0.0,100,25,1,0,False,0
2b8f3739,multi-session,S5_noPGR,8000,,1.0,1.0,1.0,0.3333333333333333,0.20210734650054757,0.6666666666666666,7998,0.0,44,85,0,0,False,0
2b8f3739,multi-session,S5_planner_rules,8000,,1.0,1.0,1.0,0.6666666666666666,0.7653606369886217,1.0,8000,0.0,48,99,1,0,False,0
2b8f3739,multi-session,S5_planner_oracle,8000,,1.0,1.0,1.0,0.3333333333333333,0.23463936301137822,1.0,8000,0.0,45,96,1,0,False,0
2b8f3739,multi-session,S5_overlay_R0,8000,,1.0,1.0,1.0,0.3333333333333333,0.46927872602275644,0.6666666666666666,7996,0.0,48,92,0,0,False,0
2b8f3739,multi-session,S5_overlay_R2,8000,,1.0,1.0,1.0,0.6666666666666666,0.7039180890341347,1.0,8000,0.0,46,97,1,0,False,0
2b8f3739,multi-session,S5_overlay_P0,8000,,1.0,1.0,1.0,0.3333333333333333,0.1480409554829326,0.3333333333333333,8000,0.0,46,92,1,0,False,0
2b8f3739,multi-session,S2_lazy,8000,,1.0,1.0,1.0,1.0,1.0,1.0,7996,0.0,126,92,0,0,False,0
2b8f3739,multi-session,chandan_live,4000,"shipped,raised_4k",0.0,1.0,0.0,0.3333333333333333,0.46927872602275644,1.0,4000,0.0,233,2,1,1,False,0
2b8f3739,multi-session,chandan_full,4000,shipped,0.0,1.0,0.0,0.3333333333333333,0.46927872602275644,1.0,4000,0.0,233,2,1,1,False,0
2b8f3739,multi-session,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,0.3333333333333333,0.46927872602275644,1.0,8000,0.0,233,3,1,1,False,0
2b8f3739,multi-session,chandan_full,8000,shipped,1.0,1.0,1.0,0.3333333333333333,0.46927872602275644,1.0,8000,0.0,233,3,1,1,False,0
4adc0475,multi-session,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,43,86,1,0,False,0
4adc0475,multi-session,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3994,0.0,100,16,0,0,False,0
4adc0475,multi-session,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,15,1,0,False,0
4adc0475,multi-session,S4_static,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,39,72,1,0,False,0
4adc0475,multi-session,S5_primary,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3849,0.0,34,71,0,0,False,0
4adc0475,multi-session,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,100,15,1,0,False,0
4adc0475,multi-session,S5_noPGR,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3849,0.0,34,71,0,0,False,0
4adc0475,multi-session,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,38,65,1,0,False,0
4adc0475,multi-session,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,33,67,1,0,False,0
4adc0475,multi-session,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3849,0.0,34,71,0,0,False,0
4adc0475,multi-session,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3849,0.0,34,71,0,0,False,0
4adc0475,multi-session,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3849,0.0,34,71,0,0,False,0
4adc0475,multi-session,S2_lazy,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,97,72,1,0,False,0
4adc0475,multi-session,ours_cheap,8000,,1.0,1.0,1.0,1.0,1.0,1.0,4219,0.0,43,89,0,0,False,0
4adc0475,multi-session,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,29,1,0,False,0
4adc0475,multi-session,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,29,1,0,False,0
4adc0475,multi-session,S4_static,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,5398,0.0,39,97,0,0,False,0
4adc0475,multi-session,S5_primary,8000,,1.0,1.0,1.0,1.0,1.0,1.0,3849,0.0,34,71,0,0,False,0
4adc0475,multi-session,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,100,29,1,0,False,0
4adc0475,multi-session,S5_noPGR,8000,,1.0,1.0,1.0,1.0,1.0,1.0,3849,0.0,34,71,0,0,False,0
4adc0475,multi-session,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6063,0.0,38,106,0,0,False,0
4adc0475,multi-session,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6063,0.0,33,106,0,0,False,0
4adc0475,multi-session,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,3849,0.0,34,71,0,0,False,0
4adc0475,multi-session,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,1.0,1.0,3849,0.0,34,71,0,0,False,0
4adc0475,multi-session,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,3849,0.0,34,71,0,0,False,0
4adc0475,multi-session,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,5398,0.0,97,97,0,0,False,0
4adc0475,multi-session,chandan_live,4000,"shipped,raised_4k",0.0,1.0,0.0,0.5,0.3065735963827292,0.5,4000,0.0,226,1,1,1,False,0
4adc0475,multi-session,chandan_full,4000,shipped,0.0,1.0,0.0,0.5,0.3065735963827292,0.5,4000,0.0,226,1,1,1,False,0
4adc0475,multi-session,chandan_live,8000,"shipped,raised_8k",0.0,1.0,0.0,0.5,0.3065735963827292,0.5,8000,0.0,226,4,1,0,False,0
4adc0475,multi-session,chandan_full,8000,shipped,0.0,1.0,0.0,0.5,0.3065735963827292,0.5,8000,0.0,226,4,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,ours_cheap,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,59,63,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,3999,0.0,100,19,0,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,4000,0.0,100,16,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S4_static,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,46,56,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_primary,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,47,42,0,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,100,16,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_noPGR,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,45,45,0,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,47,42,0,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,47,42,0,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_overlay_R0,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,3998,0.0,44,47,0,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_overlay_R2,4000,,1.0,1.0,1.0,1.0,1.0,1.0,3990,0.0,47,42,0,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_overlay_P0,4000,,1.0,1.0,1.0,1.0,1.0,1.0,4000,0.0,40,43,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S2_lazy,4000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,4000,0.0,140,55,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,ours_cheap,8000,,1.0,1.0,1.0,1.0,1.0,1.0,5446,0.0,59,94,0,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,ours_cheap_norule,8000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,8000,0.0,100,38,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,ours_sentence_norule,8000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,8000,0.0,100,30,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S4_static,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,46,104,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_primary,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,47,116,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_primary_norule,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,100,29,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_noPGR,8000,,1.0,1.0,1.0,1.0,1.0,1.0,6290,0.0,45,84,0,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_planner_rules,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,47,116,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_planner_oracle,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,47,116,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_overlay_R0,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,8000,0.0,44,117,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_overlay_R2,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,47,116,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S5_overlay_P0,8000,,1.0,1.0,1.0,1.0,1.0,1.0,8000,0.0,40,118,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,S2_lazy,8000,,1.0,1.0,1.0,1.0,0.9197207891481876,1.0,7992,0.0,140,103,0,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,chandan_live,4000,"shipped,raised_4k",1.0,1.0,1.0,0.5,0.6131471927654584,1.0,4000,0.0,231,2,1,1,False,0
gpt4_1d4ab0c9,temporal-reasoning,chandan_full,4000,shipped,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,4000,0.0,231,2,1,1,False,0
gpt4_1d4ab0c9,temporal-reasoning,chandan_live,8000,"shipped,raised_8k",1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,231,3,1,0,False,0
gpt4_1d4ab0c9,temporal-reasoning,chandan_full,8000,shipped,1.0,1.0,1.0,0.5,0.6131471927654584,1.0,8000,0.0,231,3,1,0,False,0
b5ef892d,multi-session,ours_cheap,4000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,4000,0.0,40,62,1,0,False,0
b5ef892d,multi-session,ours_cheap_norule,4000,,1.0,1.0,1.0,1.0,0.6934264036172708,1.0,4000,0.0,100,18,1,0,False,0
b5ef892d,multi-session,ours_sentence_norule,4000,,1.0,1.0,1.0,1.0,0.48247555939075504,1.0,4000,0.0,100,17,1,0,False,0
b5ef892d,multi-session,S4_static,4000,,1.0,1.0,1.0,1.0,0.45560514958746035,1.0,4000,0.0,44,57,1,0,False,0
b5ef892d,multi-session,S5_primary,4000,,1.0,1.0,1.0,1.0,0.5706417189553201,1.0,4000,0.0,46,53,1,0,False,0
b5ef892d,multi-session,S5_primary_norule,4000,,1.0,1.0,1.0,1.0,0.4415801103577823,1.0,4000,0.0,100,16,1,0,False,0
b5ef892d,multi-session,S5_noPGR,4000,,1.0,1.0,1.0,1.0,0.5706417189553201,1.0,4000,0.0,46,55,1,0,False,0
b5ef892d,multi-session,S5_planner_rules,4000,,1.0,1.0,1.0,1.0,0.5706417189553201,1.0,4000,0.0,46,53,1,0,False,0
b5ef892d,multi-session,S5_planner_oracle,4000,,1.0,1.0,1.0,1.0,0.4415801103577823,1.0,3990,0.0,45,52,0,0,False,0
